file,exercise_id,gender,frame,review_status,score,flags,bbox,visible_fraction,largest_pale_component_fraction,checker_transition_score,file_sha256
Dumbbell_Seated_Box_Jump_female_v2_3.png,Dumbbell_Seated_Box_Jump,female,3,pending,20.0,['possible_precropped_flat_boundary'],"[340, 193, 683, 756]",0.05161,0.0,0.0,efac5a29c6c672a8d6c5dc65e7ae65ddf8e726703d8c43507a8382eedb7687fe
Dumbbell_Seated_One-Leg_Calf_Raise_male_v2_0.png,Dumbbell_Seated_One-Leg_Calf_Raise,male,0,pending,0.0,[],"[278, 210, 746, 756]",0.122358,0.0,6.4e-05,159e67384639f5a3d6e7d1027853b7a952c62c45c5817e043a234f0b175ebf26
Dumbbell_Seated_One-Leg_Calf_Raise_male_v2_1.png,Dumbbell_Seated_One-Leg_Calf_Raise,male,1,pending,0.0,[],"[275, 206, 749, 756]",0.123353,0.0,0.0,33fef02f2f91fb0e02f0257d147085117de7a38de5bd554cdcf4b03c6356ef2d
Dumbbell_Seated_One-Leg_Calf_Raise_male_v2_2.png,Dumbbell_Seated_One-Leg_Calf_Raise,male,2,pending,0.0,[],"[286, 207, 737, 756]",0.118162,0.0,0.0,6d35697304dbfe6a81423be800bc36de388f7082550b069b97aece23f9c82102
Dumbbell_Seated_One-Leg_Calf_Raise_male_v2_3.png,Dumbbell_Seated_One-Leg_Calf_Raise,male,3,pending,25.0,['small_canvas_occupancy'],"[280, 231, 743, 756]",0.115604,0.0,0.0,e61b22e1a4bd265b051f5974a1e07148c86ebab8d00239f29477e845d0716090
Dumbbell_Seated_One-Leg_Calf_Raise_female_v2_0.png,Dumbbell_Seated_One-Leg_Calf_Raise,female,0,pending,0.0,[],"[280, 210, 743, 756]",0.118006,0.0,2.9e-05,63a84dfaddd9d8fdebdd953ddebc37f0ebb62f484014a4d7ad22c0238b5e76f3
Dumbbell_Seated_One-Leg_Calf_Raise_female_v2_1.png,Dumbbell_Seated_One-Leg_Calf_Raise,female,1,pending,20.0,['possible_precropped_flat_boundary'],"[282, 210, 742, 756]",0.117232,0.0,0.0,63587f040edd98d4cadf3265f488c13c504a582b8ea47d7ec767b99ed538e103
Dumbbell_Seated_One-Leg_Calf_Raise_female_v2_2.png,Dumbbell_Seated_One-Leg_Calf_Raise,female,2,pending,0.0,[],"[291, 207, 733, 756]",0.112583,0.0,0.0,98decb429b0feea9ebf78559e60f4c3f18d5b3701659b09bc1ca4637d2db2734
Dumbbell_Seated_One-Leg_Calf_Raise_female_v2_3.png,Dumbbell_Seated_One-Leg_Calf_Raise,female,3,pending,25.0,['small_canvas_occupancy'],"[301, 237, 723, 756]",0.105279,0.0,0.0,aec715fc0f3d1f3a75d3ea307061f21561458f7d6220df1fac34a99d82180213
Dumbbell_Shoulder_Press_male_v2_0.png,Dumbbell_Shoulder_Press,male,0,pending,25.0,['small_canvas_occupancy'],"[322, 313, 702, 756]",0.088669,0.0,0.0,b1ad1004df00c2a9e977e8308c98df3dbbbae992c2e2ab91a9f8c5f355e7739b
Dumbbell_Shoulder_Press_male_v2_1.png,Dumbbell_Shoulder_Press,male,1,pending,25.054932,['small_canvas_occupancy'],"[323, 280, 700, 756]",0.09108,0.000183,2e-05,2e6dd790a3a3b1e669695327e2d1773857ea57bec201ff87c5f318d3267a0ff3
Dumbbell_Shoulder_Press_male_v2_2.png,Dumbbell_Shoulder_Press,male,2,pending,0.054932,[],"[324, 209, 699, 756]",0.092153,0.000183,7.9e-05,ff279f2dd6ac705bef069416632eb26454d72cbe1ecd8e5f74bcb14010ba57b5
Dumbbell_Shoulder_Press_male_v2_3.png,Dumbbell_Shoulder_Press,male,3,pending,25.0,['small_canvas_occupancy'],"[325, 317, 699, 756]",0.0867,0.0,3.5e-05,01392a78e8e7af54fd6bd7b53ec54e68b5e5c67e041fe8e356f4c7c3ea0bf84a
Dumbbell_Shoulder_Press_female_v2_0.png,Dumbbell_Shoulder_Press,female,0,pending,25.048828,['small_canvas_occupancy'],"[343, 330, 681, 756]",0.077567,0.000163,4.1e-05,204492eb62d0ce79374b7a1b56483e6df8493a5d267d7bfee58d162867fbb610
Dumbbell_Shoulder_Press_female_v2_1.png,Dumbbell_Shoulder_Press,female,1,pending,25.054932,['small_canvas_occupancy'],"[343, 297, 681, 756]",0.083024,0.000183,5.8e-05,acb22787452fe77289493e94de8b9b7d3d74eb26952ac04909a3851efef366b1
Dumbbell_Shoulder_Press_female_v2_2.png,Dumbbell_Shoulder_Press,female,2,pending,0.0,[],"[347, 213, 676, 756]",0.083281,0.0,4.1e-05,8e0db75e85a3769ad31112527c9eb405460717f6110fb6b3bacab4845b38f861
Dumbbell_Shoulder_Press_female_v2_3.png,Dumbbell_Shoulder_Press,female,3,pending,25.048828,['small_canvas_occupancy'],"[347, 336, 677, 756]",0.075377,0.000163,2.9e-05,0191095f9346b7f72ceb365532c563bfb144782cb1d5eb162608b921819f21dc
Dumbbell_Shrug_male_v2_0.png,Dumbbell_Shrug,male,0,pending,0.054932,[],"[375, 37, 649, 756]",0.129059,0.000183,2.9e-05,c7f1c8be577b35687901c3ccf724c99c32ceecfdc5368b40d28594176007908b
Dumbbell_Shrug_male_v2_1.png,Dumbbell_Shrug,male,1,pending,0.12207,[],"[372, 34, 651, 756]",0.132769,0.000407,0.0001,294e9fd3c31b015e5e8bc5e2a7f1c51d8e1cc2f0ce79d10d500719fd1f7b554f
Dumbbell_Shrug_male_v2_2.png,Dumbbell_Shrug,male,2,pending,0.054932,[],"[371, 34, 652, 756]",0.134956,0.000183,7e-05,d3541c520d48acafc223d2eed1e63005c7867af277933b3f629f27b7cbff593f
Dumbbell_Shrug_male_v2_3.png,Dumbbell_Shrug,male,3,pending,0.085449,[],"[381, 91, 643, 756]",0.115215,0.000285,0.0001,48918b49e64b82e1c8ca1820a4da3507f78dacdb398e6da0e54691aaffc9abde
Dumbbell_Shrug_female_v2_0.png,Dumbbell_Shrug,female,0,pending,0.0,[],"[385, 63, 638, 756]",0.113979,0.0,0.0,e3b7b7e18f72a8cf5a76299281d2110a8e66e86a2f8e75adedbfc9987fbd51d5
Dumbbell_Shrug_female_v2_1.png,Dumbbell_Shrug,female,1,pending,0.048828,[],"[383, 63, 640, 756]",0.115635,0.000163,0.0,658f8a3f46b152d585d381d9a784a2cd51b7ee140ea74c3d9bcd88fcfda509cf
Dumbbell_Shrug_female_v2_2.png,Dumbbell_Shrug,female,2,pending,0.061035,[],"[379, 52, 644, 756]",0.124358,0.000203,0.0001,a3232e510054fcc6c47cd2d4039e77c25c3bbd3e959ab681f7e5db5172b99f08
Dumbbell_Shrug_female_v2_3.png,Dumbbell_Shrug,female,3,pending,0.054932,[],"[389, 85, 635, 756]",0.108212,0.000183,2e-05,9b18c3eb04030c2d2be49d6e2ec00270108565ba1b2aa320dd8e7cc7efe5169f
Dumbbell_Side_Bend_male_v2_0.png,Dumbbell_Side_Bend,male,0,pending,0.067139,[],"[361, 26, 662, 756]",0.136607,0.000224,2.9e-05,c60f90224b0c9b0d0ccb83ef3145a7beb3dc3d36f5befc3ce137c2180c054c5f
Dumbbell_Side_Bend_male_v2_1.png,Dumbbell_Side_Bend,male,1,pending,20.097656,['possible_precropped_flat_boundary'],"[368, 80, 655, 756]",0.139647,0.000326,5e-05,aa899eb8b931a5435a2776985e0b18e6bbed7da56588afc05cfdc5d88b8049f8
Dumbbell_Side_Bend_male_v2_2.png,Dumbbell_Side_Bend,male,2,pending,0.048828,[],"[353, 102, 671, 756]",0.139024,0.000163,0.0,1e033aaa44f0d863e5533c9013fe2f91cdd944cae09ca278f119e0eeca0c788a
Dumbbell_Side_Bend_male_v2_3.png,Dumbbell_Side_Bend,male,3,pending,0.048828,[],"[359, 88, 664, 756]",0.139496,0.000163,0.0,88f397bc50af17c49b337d6da7ff7301cf3e54dcf726b2ed7b55d76753eb5cb1
Dumbbell_Side_Bend_female_v2_0.png,Dumbbell_Side_Bend,female,0,pending,0.067139,[],"[372, 37, 651, 756]",0.122431,0.000224,7.9e-05,5fcd0b677217369a31a1200ca9dddf6582ff1dff7bbf6e0e272a57e15d2dd990
Dumbbell_Side_Bend_female_v2_1.png,Dumbbell_Side_Bend,female,1,pending,0.067139,[],"[378, 76, 646, 756]",0.126808,0.000224,0.000136,c178b6a7df7f701922aef247deaa4bdf781a7de2e119161e7f062fde5bc276b9
Dumbbell_Side_Bend_female_v2_2.png,Dumbbell_Side_Bend,female,2,pending,0.073242,[],"[357, 99, 667, 756]",0.129052,0.000244,0.0,4d6afb847997bcf8e143ee446ab31ef2511d53a405a0b5d4328e8bb037dd4d27
Dumbbell_Side_Bend_female_v2_3.png,Dumbbell_Side_Bend,female,3,pending,0.048828,[],"[368, 80, 655, 756]",0.129693,0.000163,2.9e-05,94b53d677a69f958cd60fe3d1c038f6c0d60dfb1cf9ea7c49c8f0154c4596e4f
Dumbbell_Squat_male_v2_0.png,Dumbbell_Squat,male,0,pending,0.073242,[],"[377, 55, 647, 756]",0.125802,0.000244,0.000102,ad30cb5e485e50b6c7d74610879afaede37020a549c0b749f7f7c53a5426496a
Dumbbell_Squat_male_v2_1.png,Dumbbell_Squat,male,1,pending,0.0,[],"[370, 200, 654, 756]",0.102212,0.0,9.3e-05,55d94f719e86028720f9b75afbd9bb5652fce841168ad5942ce520b4ef7a15bf
Dumbbell_Squat_male_v2_2.png,Dumbbell_Squat,male,2,pending,45.10376,"['possible_precropped_flat_boundary', 'small_canvas_occupancy']","[370, 320, 654, 756]",0.087986,0.000346,0.000161,3cd623dd69a7a39b71b6f11fd516b70f0e48895efd1864baa8dd0605ee38b4ce
Dumbbell_Squat_male_v2_3.png,Dumbbell_Squat,male,3,pending,0.10376,[],"[371, 172, 653, 756]",0.107029,0.000346,6.4e-05,74ed8368ce829da7a476115c52ebd1d9b9a8f8b7e1bae475b8c74feac9ed7c5b
Dumbbell_Squat_female_v2_0.png,Dumbbell_Squat,female,0,pending,0.097656,[],"[385, 72, 638, 756]",0.114307,0.000326,3.5e-05,3e71a20c455286f6909625cfbdc349ce9392c9b40dd5e034f92e116ab888746a
Dumbbell_Squat_female_v2_1.png,Dumbbell_Squat,female,1,pending,0.048828,[],"[381, 190, 643, 756]",0.098245,0.000163,7e-05,de83581d71acea138c9be21960537a57c94ef1032590b335b9b47c7c85920a8e
Dumbbell_Squat_female_v2_2.png,Dumbbell_Squat,female,2,pending,25.115967,['small_canvas_occupancy'],"[377, 313, 647, 756]",0.088355,0.000387,0.000194,9a9ca6232d8a894c4d0b374bc025d6d4aa207185d6479915aa33652d55aa78e3
Dumbbell_Squat_female_v2_3.png,Dumbbell_Squat,female,3,pending,0.048828,[],"[380, 145, 644, 756]",0.106115,0.000163,0.0,b0ba6ec3713d103f4d25dc3624be42fd39940874cfeb74231c3a12a270e71a34
Dumbbell_Squat_To_A_Bench_male_v2_0.png,Dumbbell_Squat_To_A_Bench,male,0,pending,0.231934,[],"[296, 17, 727, 756]",0.175372,0.000773,0.000579,4d4c5574a8a50bdcff7d8e84d0bec8f8513ce83af96a4f6e177c2d8699beb697
Dumbbell_Squat_To_A_Bench_male_v2_1.png,Dumbbell_Squat_To_A_Bench,male,1,pending,0.561523,[],"[289, 193, 734, 756]",0.14285,0.001872,5e-05,f7949bae3cc2879fe91e236d3aaf76440761bdb1b89501655e385d6a866887d9
Dumbbell_Squat_To_A_Bench_male_v2_2.png,Dumbbell_Squat_To_A_Bench,male,2,pending,0.57373,[],"[279, 215, 744, 756]",0.1353,0.001912,0.00065,aca61dc427e06051ea565ff8a1b4995cb8cd06c6c880d6c5d2d630ab94405b5f
Dumbbell_Squat_To_A_Bench_male_v2_3.png,Dumbbell_Squat_To_A_Bench,male,3,pending,0.683594,[],"[296, 97, 727, 756]",0.157748,0.002279,0.000854,ebe319a45be720d6fc6ce2968b257ca5b7a7870fd5055c84abc92bc5b6484183
Dumbbell_Squat_To_A_Bench_female_v2_0.png,Dumbbell_Squat_To_A_Bench,female,0,pending,0.158691,[],"[309, 77, 714, 756]",0.14093,0.000529,0.000144,7e1160ce20b92b4d6d5448c1a1ed0f7bbc398bffac80447249844ee73a499f60
Dumbbell_Squat_To_A_Bench_female_v2_1.png,Dumbbell_Squat_To_A_Bench,female,1,pending,0.482178,[],"[290, 206, 733, 756]",0.128122,0.001607,0.000549,33a4f171933e4f94d0dc97a856ff0b6f5b22e513141f0810b24f80a9978f4746
Dumbbell_Squat_To_A_Bench_female_v2_2.png,Dumbbell_Squat_To_A_Bench,female,2,pending,25.250244,['small_canvas_occupancy'],"[295, 231, 729, 756]",0.11478,0.000834,0.00012,90b4b50ac2309a918c17c1ed780187a0d487fa8acfd71cd848ed291b1ff28863
Dumbbell_Squat_To_A_Bench_female_v2_3.png,Dumbbell_Squat_To_A_Bench,female,3,pending,0.335693,[],"[302, 136, 722, 756]",0.139999,0.001119,0.00062,ba6642a708777e2a52e20cf4306f7ead05b5362ab22b0470c8e3e02d282a6cff
Dumbbell_Step_Ups_male_v2_0.png,Dumbbell_Step_Ups,male,0,pending,0.097656,[],"[351, 128, 671, 754]",0.093276,0.000326,0.000264,678faacb9cc4703b61a8445649c12ebf7381a3cf8b55baa8ee2fd49fc91a7119
Dumbbell_Step_Ups_male_v2_1.png,Dumbbell_Step_Ups,male,1,pending,0.048828,[],"[284, 131, 739, 756]",0.110274,0.000163,0.000168,bd8aeb73426bbcbc61f6485f0dfd871ab46e809e2c02f5c5ed085efd52073b49
Dumbbell_Step_Ups_male_v2_2.png,Dumbbell_Step_Ups,male,2,pending,0.079346,[],"[354, 12, 670, 756]",0.095299,0.000264,0.000273,d7faa82686415fdd466a1cb6fed3ef02867eb16392095075f677b0ae66fc1bd4
Dumbbell_Step_Ups_male_v2_3.png,Dumbbell_Step_Ups,male,3,pending,20.067139,['possible_precropped_flat_boundary'],"[316, 152, 708, 755]",0.094599,0.000224,0.000293,c76ebe4cb6cdcc58c971a0acffb4c131d9687ac539c8fb93db07efb7805246dc
Dumbbell_Step_Ups_female_v2_0.png,Dumbbell_Step_Ups,female,0,pending,20.061035,['possible_precropped_flat_boundary'],"[350, 105, 672, 756]",0.099408,0.000203,0.00017,b29c88f53b4e09912cd346c31b5342cff26849d2d0d70bd3e887ec1c90c3f1fa
Dumbbell_Step_Ups_female_v2_1.png,Dumbbell_Step_Ups,female,1,pending,0.085449,[],"[273, 108, 750, 756]",0.115482,0.000285,0.000367,3ef002389cf06e6f764277e7399c09f8ee0e8ef206cf6ec788d01eb39e10d380
Dumbbell_Step_Ups_female_v2_2.png,Dumbbell_Step_Ups,female,2,pending,0.067139,[],"[350, 14, 676, 756]",0.101402,0.000224,0.000249,b667c64d4a977593e5b59b47dbb5e2082e57fe9dee183fc2dbc5c84603e2f409
Dumbbell_Step_Ups_female_v2_3.png,Dumbbell_Step_Ups,female,3,pending,20.085449,['possible_precropped_flat_boundary'],"[311, 131, 712, 756]",0.101046,0.000285,0.000373,cc923c477703758d153a326fa96c18dbd2f1092235266966e9bbda6d2e543ea3
Dumbbell_Tricep_Extension_-Pronated_Grip_male_v2_0.png,Dumbbell_Tricep_Extension_-Pronated_Grip,male,0,pending,0.0,[],"[161, 13, 862, 754]",0.225778,0.0,5e-05,cc91dff9232fc839b1ccec9799eeb1bc45c8633a703e10253fae1b4ea9572116
Dumbbell_Tricep_Extension_-Pronated_Grip_male_v2_1.png,Dumbbell_Tricep_Extension_-Pronated_Grip,male,1,pending,20.0,['possible_precropped_flat_boundary'],"[163, 164, 862, 756]",0.205173,0.0,0.000132,bd86fd3402b97661fb547c0945d03a53f828204f6742ab65d47f19866d547075
Dumbbell_Tricep_Extension_-Pronated_Grip_male_v2_2.png,Dumbbell_Tricep_Extension_-Pronated_Grip,male,2,pending,45.0,"['possible_precropped_flat_boundary', 'small_canvas_occupancy']","[156, 238, 867, 756]",0.18546,0.0,9.3e-05,dea2b2d4af448964b97844b04893bdb97af0ce8bd89f8bc4368302a8303e72f1
Dumbbell_Tricep_Extension_-Pronated_Grip_male_v2_3.png,Dumbbell_Tricep_Extension_-Pronated_Grip,male,3,pending,20.054932,['possible_precropped_flat_boundary'],"[202, 138, 822, 756]",0.196655,0.000183,0.00012,cc1b7ff3252ace5d6ac75c1dc4e4de974d5f7e8da8f29027609dbe47e8db4ecf
Dumbbell_Tricep_Extension_-Pronated_Grip_female_v2_0.png,Dumbbell_Tricep_Extension_-Pronated_Grip,female,0,pending,0.0,[],"[174, 12, 850, 755]",0.222059,0.0,2e-05,78698c7929bcfea3faa82bfbd0a840c3b477e96866af83707ba4bebff0700387
Dumbbell_Tricep_Extension_-Pronated_Grip_female_v2_1.png,Dumbbell_Tricep_Extension_-Pronated_Grip,female,1,pending,0.0,[],"[172, 162, 852, 756]",0.202353,0.0,0.0,abf67596402357cd425f5f1a4ed17a2ace074a79a3ab176a06d1e32b6abe4ed2
Dumbbell_Tricep_Extension_-Pronated_Grip_female_v2_2.png,Dumbbell_Tricep_Extension_-Pronated_Grip,female,2,pending,45.0,"['possible_precropped_flat_boundary', 'small_canvas_occupancy']","[161, 247, 863, 755]",0.173682,0.0,0.0,e793e11ac86f6aa88e312f7963b4035245c1e45cb74f67f934f6a5e06b1db631
Dumbbell_Tricep_Extension_-Pronated_Grip_female_v2_3.png,Dumbbell_Tricep_Extension_-Pronated_Grip,female,3,pending,20.0,['possible_precropped_flat_boundary'],"[214, 118, 810, 756]",0.195021,0.0,2.9e-05,bbb2fe542fd2d5d40c9ee525c81d30de2002b734857e98084c7394d062fbbf95
Dynamic_Back_Stretch_male_v2_0.png,Dynamic_Back_Stretch,male,0,pending,0.0,[],"[372, 121, 652, 755]",0.087861,0.0,0.0,049b0e2d839c4f0f6fc4c9a6b7c5674d45864fad083b67facf680b5070b1cb07
Dynamic_Back_Stretch_male_v2_1.png,Dynamic_Back_Stretch,male,1,pending,0.061035,[],"[269, 120, 755, 755]",0.095559,0.000203,0.000129,eb81e19f72aa13c6a72e01993194e62b62950f043da347e747d3ea4f1e41973b
Dynamic_Back_Stretch_male_v2_2.png,Dynamic_Back_Stretch,male,2,pending,20.067139,['possible_precropped_flat_boundary'],"[304, 12, 720, 755]",0.099196,0.000224,0.000147,3deacfec28f05a5bd311714554f645029bc96587a229018b5f02dcee9588a67c
Dynamic_Back_Stretch_male_v2_3.png,Dynamic_Back_Stretch,male,3,pending,20.0,['possible_precropped_flat_boundary'],"[331, 153, 693, 755]",0.083733,0.0,5e-05,dbecd013cb9db33dbf29009edee61c42464b243af3eb60571a65b2016510a797
Dynamic_Back_Stretch_female_v2_0.png,Dynamic_Back_Stretch,female,0,pending,0.048828,[],"[375, 101, 650, 756]",0.087966,0.000163,5.4e-05,2b34e58ee92bbae60757f52f8b7eee51d427cd1bf7f11daa71020cc2efe706ea
Dynamic_Back_Stretch_female_v2_1.png,Dynamic_Back_Stretch,female,1,pending,0.0,[],"[259, 102, 763, 756]",0.096789,0.0,0.0001,394f26c8e34381484421d8d2892508ff7fb61de22113cadd5572b3d5698130fa
Dynamic_Back_Stretch_female_v2_2.png,Dynamic_Back_Stretch,female,2,pending,20.048828,['possible_precropped_flat_boundary'],"[294, 12, 729, 756]",0.097051,0.000163,8.1e-05,f6e312ab1cc1fae14837d8c6eab7051d0e561ea63d6babddbaeb42e032909293
Dynamic_Back_Stretch_female_v2_3.png,Dynamic_Back_Stretch,female,3,pending,20.048828,['possible_precropped_flat_boundary'],"[318, 134, 706, 755]",0.086418,0.000163,0.000108,e1c3c16a6638dcc522c52779c5b8cac1cb1ec0098335ea3624de5e169d196dc5
Dynamic_Chest_Stretch_male_v2_0.png,Dynamic_Chest_Stretch,male,0,pending,0.054932,[],"[402, 12, 622, 756]",0.115818,0.000183,8.6e-05,42d7b118c6394709a021a0fea1c859d6ff8c48496ec9dec1e669660a3a72226e
Dynamic_Chest_Stretch_male_v2_1.png,Dynamic_Chest_Stretch,male,1,pending,20.0,['possible_precropped_flat_boundary'],"[268, 12, 755, 756]",0.12711,0.0,0.0,6b54dc0e1f0417b7e2a63fc8953e5532f27715eac9742b96aef9a755776c6a33
Dynamic_Chest_Stretch_male_v2_2.png,Dynamic_Chest_Stretch,male,2,pending,20.0,['possible_precropped_flat_boundary'],"[215, 12, 808, 756]",0.134487,0.0,4.1e-05,b07968815be62ba513ae5669e5d3bd696b44cd8113b2b5e7211647de68563d4d
Dynamic_Chest_Stretch_male_v2_3.png,Dynamic_Chest_Stretch,male,3,pending,0.0,[],"[358, 12, 665, 756]",0.120251,0.0,4.1e-05,612d00a0ef1997fc1cf1448838ff723ee83c0e0d17d27b68d3e06d04fb39c5c8
Dynamic_Chest_Stretch_female_v2_0.png,Dynamic_Chest_Stretch,female,0,pending,0.054932,[],"[399, 12, 626, 755]",0.113951,0.000183,0.000108,d348d5cf478a08c74f7072ee218264c2981af58539f4afc00349e6e7263c417d
Dynamic_Chest_Stretch_female_v2_1.png,Dynamic_Chest_Stretch,female,1,pending,20.067139,['possible_precropped_flat_boundary'],"[245, 12, 778, 754]",0.124275,0.000224,9.1e-05,17e648282d2ac4731ff462737a68bbc74d4c7d0eea0e6c4a0d8a9431d1a31f82
Dynamic_Chest_Stretch_female_v2_2.png,Dynamic_Chest_Stretch,female,2,pending,20.048828,['possible_precropped_flat_boundary'],"[213, 12, 811, 755]",0.129293,0.000163,0.000136,72694ae984b941176e4f0057a04cfa8a05a561f72d4368ff222ea6ef4a5ebff0
Dynamic_Chest_Stretch_female_v2_3.png,Dynamic_Chest_Stretch,female,3,pending,0.054932,[],"[357, 12, 666, 754]",0.116151,0.000183,5e-05,ddc6a575e359f2801311f3d5782b69a9f6e97aa18804c3ff84755f0211b86fe3
EZ-Bar_Curl_male_v2_0.png,EZ-Bar_Curl,male,0,pending,20.0,['possible_precropped_flat_boundary'],"[314, 14, 709, 756]",0.140954,0.0,0.0,41ae5435963130da27b52ee534bbe6f2040ec43c6ce6a420f58461931cb6d60c
EZ-Bar_Curl_male_v2_1.png,EZ-Bar_Curl,male,1,pending,20.0,['possible_precropped_flat_boundary'],"[311, 13, 713, 756]",0.135531,0.0,0.0,685fb53f99cb364a359eb686344e50a122610d84d03862f164375e3c7f616089
EZ-Bar_Curl_male_v2_2.png,EZ-Bar_Curl,male,2,pending,20.0,['possible_precropped_flat_boundary'],"[317, 14, 707, 756]",0.135855,0.0,0.0,9b88004c49a1641b388ae1a196e7d297138e7d0583593de30ee6c250b12a170b
EZ-Bar_Curl_male_v2_3.png,EZ-Bar_Curl,male,3,pending,0.0,[],"[304, 14, 719, 756]",0.137229,0.0,0.0,55bb9f57eef2e74535affb212f9839f6f4a04da36d2cc03e7f2e3208419af184
EZ-Bar_Curl_female_v2_0.png,EZ-Bar_Curl,female,0,pending,0.0,[],"[313, 12, 711, 756]",0.142038,0.0,2.9e-05,f8df25d5e09b2081737168a38901f31f3d76764dd789862641482f5e5fb59329
EZ-Bar_Curl_female_v2_1.png,EZ-Bar_Curl,female,1,pending,0.073242,[],"[310, 12, 714, 756]",0.138214,0.000244,7.6e-05,bb4a5708068ea8b666f02c8ce25439b431e9e418c716d63e27a33c765291f0e0
EZ-Bar_Curl_female_v2_2.png,EZ-Bar_Curl,female,2,pending,20.0,['possible_precropped_flat_boundary'],"[317, 12, 708, 756]",0.137895,0.0,0.0,b620096f753c4b5fd4fa8201b5222b518f1a2bd3b8d078ef6c16804d56eeae55
EZ-Bar_Curl_female_v2_3.png,EZ-Bar_Curl,female,3,pending,20.0,['possible_precropped_flat_boundary'],"[302, 12, 721, 756]",0.139957,0.0,3.5e-05,a0872d2a42643e48c1e407a605b54a3488f1b5cee0319ca35d148c6e9d913bd1
EZ-Bar_Skullcrusher_male_v2_0.png,EZ-Bar_Skullcrusher,male,0,pending,20.0,['possible_precropped_flat_boundary'],"[52, 12, 971, 756]",0.354331,0.0,8.6e-05,58e5a0c57168ba795f28694dcfb20a15525304fd2dba4a4d25dee978ab4a5eb0
EZ-Bar_Skullcrusher_male_v2_1.png,EZ-Bar_Skullcrusher,male,1,pending,20.0,['possible_precropped_flat_boundary'],"[45, 12, 979, 754]",0.335176,0.0,0.000106,5e924ea3a420d01431441bae2ff171cebfab4e3314078b72b11048e7933c9ea6
EZ-Bar_Skullcrusher_male_v2_2.png,EZ-Bar_Skullcrusher,male,2,pending,20.0,['possible_precropped_flat_boundary'],"[45, 158, 979, 756]",0.305457,0.0,0.00015,d485eee435f4f4f57c896590491f158df2a090896843a7f1563c6b2c210a1981
EZ-Bar_Skullcrusher_male_v2_3.png,EZ-Bar_Skullcrusher,male,3,pending,20.0,['possible_precropped_flat_boundary'],"[81, 31, 942, 756]",0.340069,0.0,0.0,1886568388a98aef8c88d12ca7ccae0234b06f7201df19fc95f257b0de174243
EZ-Bar_Skullcrusher_female_v2_0.png,EZ-Bar_Skullcrusher,female,0,pending,20.0,['possible_precropped_flat_boundary'],"[111, 16, 915, 754]",0.283971,0.0,0.0,9425796b2c6bf8e3956756c617b2dfd47cf4df5b92def6737691d2b67bef1ed3
EZ-Bar_Skullcrusher_female_v2_1.png,EZ-Bar_Skullcrusher,female,1,pending,20.079346,['possible_precropped_flat_boundary'],"[87, 12, 937, 754]",0.282668,0.000264,0.00017,ffbaac69ce882b6d62c67aaf6b21cb3e97a8647b6c03b11c64cbdc752e98b123
EZ-Bar_Skullcrusher_female_v2_2.png,EZ-Bar_Skullcrusher,female,2,pending,20.0,['possible_precropped_flat_boundary'],"[87, 189, 937, 754]",0.241141,0.0,9.1e-05,e6e0f8ed914df771556012cf076376b77090ff133a64678154a26bc038e61009
EZ-Bar_Skullcrusher_female_v2_3.png,EZ-Bar_Skullcrusher,female,3,pending,20.0,['possible_precropped_flat_boundary'],"[134, 83, 889, 756]",0.265853,0.0,4.1e-05,5efad3cde95bc1aca0c97d377ce396dd33af88081974f3f56817cb636a451c9b
Elbow_Circles_male_v2_0.png,Elbow_Circles,male,0,pending,0.048828,[],"[365, 15, 659, 756]",0.131631,0.000163,0.000122,cdc93a65d535781bd18f62c4ab64243cd7953511842630c70709e767dc81be1d
Elbow_Circles_male_v2_1.png,Elbow_Circles,male,1,pending,0.048828,[],"[327, 12, 697, 756]",0.140697,0.000163,0.000115,85025b7c8b50cf8d672ac6345cad518cdd8787d86fb095399f4b0a442ab6b8ef
Elbow_Circles_male_v2_2.png,Elbow_Circles,male,2,pending,0.048828,[],"[349, 22, 676, 756]",0.12454,0.000163,0.0001,e51b1653dde29d57146b0f2e795d3cdf1f9387b0af9087ebaf71340f0543de6f
Elbow_Circles_male_v2_3.png,Elbow_Circles,male,3,pending,0.048828,[],"[367, 19, 656, 756]",0.129632,0.000163,9.3e-05,ff1db8f1028203a2b0cd73050b0ad2891b1e0fc09fc67a3d97cda0eebdb71e54
Elbow_Circles_female_v2_0.png,Elbow_Circles,female,0,pending,20.0,['possible_precropped_flat_boundary'],"[369, 14, 654, 756]",0.126368,0.0,5e-05,0f1ec067467d147c5ae4ecf103ba16201e790e5b9e78a3ea975a0936abfdf492
Elbow_Circles_female_v2_1.png,Elbow_Circles,female,1,pending,0.048828,[],"[337, 12, 688, 755]",0.13026,0.000163,0.0001,40ca8c1ec9e01d3c263db46197f8f9dfe399b13c272ced44ef13cdb7b6a19021
Elbow_Circles_female_v2_2.png,Elbow_Circles,female,2,pending,0.0,[],"[348, 20, 675, 756]",0.119011,0.0,0.0,8f2e4489e61555eaae893a4eb782b27644f2e5c0457f7f47d1f4d02b1f90c606
Elbow_Circles_female_v2_3.png,Elbow_Circles,female,3,pending,0.0,[],"[373, 17, 651, 755]",0.123734,0.0,5e-05,00ff3b3f3f1d1cc1f412f9247e6d2c46208d1fc484c5c3092ba075f985944a74
